-0.525 -0.458 -0.438 -0.444 -0.363 -0.419 -0.429 -0.310 -0.189 -0.217 -0.162 -0.261 
-0.116 -0.100 -0.139 -0.293 -0.117 -0.251 -0.341 -0.393 -0.284 -0.450 -0.319 -0.300 
-0.460 -0.331 -0.312 -0.430 -0.516 -0.468 -0.522 -0.474 -0.578 -0.526 -0.563 -0.370 
-0.468 -0.410 -0.369 -0.353 -0.346 -0.414 -0.543 -0.377 -0.317 -0.269 -0.359 -0.406 
-0.385 -0.131 -0.273 -0.441 -0.454 -0.321 -0.508 -0.464 -0.372 -0.518 -0.361 -0.514 
-0.501 -0.478 -0.268 -0.576 -0.482 -0.489 -0.276 -0.386 -0.377 -0.366 -0.377 -0.366 
-0.265 -0.360 -0.428 -0.428 -0.590 -0.542 -0.468 -0.478 -0.599 -0.490 -0.399 -0.364 
-0.364 -0.339 -0.355 -0.387 -0.401 -0.296 -0.512 -0.243 -0.379 -0.325 -0.296 -0.262 
-0.207 -0.184 -0.204 -0.195 -0.200 -0.304 -0.242 -0.246 -0.261 -0.178 -0.084 -0.002 
-0.179 -0.097 -0.063 -0.073 -0.113 -0.075 -0.269 -0.221 -0.292 -0.200 -0.306 -0.159 
-0.223 -0.202 -0.501 -0.355 -0.520 -0.290 -0.471 -0.447 -0.456 -0.539 -0.538 -0.338 
-0.490 -0.384 -0.367 -0.397 -0.346 -0.337 -0.283 -0.262 -0.208 -0.366 -0.220 -0.316 
-0.237 -0.077 -0.394 -0.220 -0.244 -0.080 -0.179 -0.308 -0.214 -0.292 -0.345 -0.276 
-0.077 -0.237 -0.443 -0.299 -0.284 -0.273 -0.530 -0.457 -0.298 -0.376 -0.461 -0.392 
-0.215 -0.170 -0.235 -0.280 -0.274 -0.300 -0.236 -0.498 -0.427 -0.532 -0.502 -0.394 
-0.490 -0.349 -0.465 -0.449 -0.435 -0.461 -0.459 -0.510 -0.533 -0.572 -0.530 -0.486 
-0.560 -0.573 -0.616 -0.471 -0.447 -0.332 -0.361 -0.369 -0.274 -0.465 -0.438 -0.411 
-0.440 -0.510 -0.413 -0.494 -0.378 -0.349 -0.451 -0.328 -0.382 -0.429 -0.429 -0.290 
-0.168 -0.160 -0.330 -0.309 -0.367 -0.419 -0.458 -0.370 -0.435 -0.383 -0.531 -0.529 
-0.482 -0.368 -0.333 -0.475 -0.568 -0.541 -0.574 -0.475 -0.443 -0.494 -0.571 -0.501 
-0.523 -0.519 -0.455 -0.484 -0.607 -0.502 -0.467 -0.540 -0.538 -0.608 -0.564 -0.491 
-0.484 -0.534 -0.559 -0.490 -0.585 -0.459 -0.553 -0.365 -0.432 -0.391 -0.511 -0.534 
-0.468 -0.428 -0.567 -0.445 -0.474 -0.523 -0.419 -0.424 -0.441 -0.603 -0.573 -0.647 
-0.492 -0.558 -0.552 -0.695 -0.593 -0.636 -0.473 -0.531 -0.528 -0.516 -0.409 -0.299 
-0.259 -0.236 -0.199 -0.271 -0.406 -0.326 -0.399 -0.405 -0.371 -0.394 -0.362 -0.328 
-0.360 -0.224 -0.541 -0.435 -0.477 -0.468 -0.255 -0.329 -0.354 -0.315 -0.385 -0.312 
-0.294 -0.204 -0.247 -0.259 -0.329 -0.174 -0.202 -0.280 -0.332 -0.273 -0.245 -0.214 
-0.257 -0.123 -0.164 -0.092 -0.275 -0.195 -0.046 -0.235 -0.111 -0.277 -0.279 -0.331 
-0.359 -0.249 -0.295 -0.345 -0.350 -0.444 -0.521 -0.283 -0.182 -0.330 -0.624 -0.457 
-0.540 -0.624 -0.508 -0.419 -0.725 -0.406 -0.314 -0.468 -0.214 -0.367 -0.523 -0.479 
-0.558 -0.666 -0.591 -0.440 -0.526 -0.218 -0.520 -0.475 -0.415 -0.278 -0.110  0.010 
-0.121 -0.002 -0.136  0.034 -0.112 -0.201 -0.286 -0.408 -0.305 -0.349 -0.484 -0.250 
-0.257 -0.381 -0.276 -0.171 -0.211 -0.323 -0.476 -0.359 -0.218 -0.343 -0.254 -0.333 
-0.368 -0.214 -0.281 -0.265 -0.175 -0.294 -0.315 -0.426 -0.324 -0.298 -0.307 -0.241 
-0.294 -0.242 -0.311 -0.288 -0.507 -0.482 -0.342 -0.367 -0.366 -0.433 -0.388 -0.310 
-0.304 -0.193 -0.152 -0.219 -0.414 -0.289 -0.505 -0.533 -0.464 -0.443 -0.296 -0.205 
-0.275 -0.283 -0.271 -0.403 -0.435 -0.382 -0.375 -0.413 -0.487 -0.511 -0.563 -0.520 
-0.447 -0.313 -0.258 -0.346 -0.397 -0.375 -0.354 -0.295 -0.537 -0.442 -0.236 -0.075 
-0.168 -0.052 -0.007 -0.130 -0.302 -0.189 -0.325 -0.107 -0.240 -0.208 -0.408 -0.250 
-0.256 -0.132 -0.247 -0.251 -0.363 -0.340 -0.306 -0.297 -0.295 -0.312 -0.252 -0.342 
-0.327 -0.294 -0.261 -0.178 -0.405 -0.322 -0.326 -0.301 -0.295 -0.281 -0.224 -0.273 
-0.261 -0.242 -0.390 -0.355 -0.488 -0.443 -0.503 -0.434 -0.403 -0.333 -0.151 -0.357 
-0.377 -0.244 -0.267 -0.239 -0.269 -0.166 -0.303 -0.318 -0.280 -0.244 -0.157 -0.159 
-0.012 -0.048 -0.019 -0.133 -0.203 -0.197 -0.149 -0.265 -0.345 -0.344 -0.378 -0.166 
-0.141 -0.090 -0.111 -0.136 -0.268 -0.268 -0.216 -0.370 -0.223 -0.285 -0.226 -0.208 
-0.154 -0.117 -0.124 -0.191 -0.187 -0.210 -0.353 -0.231 -0.323 -0.210 -0.395 -0.353 
-0.235 -0.394 -0.270 -0.249 -0.199 -0.108 -0.152 -0.066 -0.205 -0.215 -0.230 -0.190 
-0.130 -0.126 -0.180 -0.267 -0.293 -0.280 -0.270 -0.282 -0.305 -0.225 -0.221 -0.164 
-0.154 -0.117 -0.164 -0.240 -0.239 -0.232 -0.196 -0.170 -0.279 -0.126 -0.151 -0.161 
-0.127  0.082 -0.080 -0.209 -0.174 -0.134 -0.186 -0.076 -0.115 -0.186 -0.068 -0.083 
-0.093 -0.065  0.044 -0.012  0.069  0.048  0.085 -0.212 -0.096  0.031 -0.049 -0.055 
-0.024 -0.091 -0.115 -0.170 -0.022  0.117 -0.093 -0.060 -0.370 -0.314 -0.231 -0.225 
-0.142 -0.181 -0.101 -0.261 -0.114  0.042  0.149 -0.088 -0.072 -0.160 -0.181  0.089 
-0.021 -0.067 -0.061  0.171 -0.048  0.065  0.053 -0.013 -0.194  0.146  0.191  0.322 
 0.246  0.001  0.070  0.016  0.037 -0.020 -0.227 -0.041 -0.039 -0.315 -0.234 -0.226 
-0.135 -0.099 -0.122 -0.153 -0.051 -0.099  0.053 -0.228 -0.053  0.070 -0.119 -0.023 
 0.010 -0.101  0.025 -0.003 -0.030  0.224  0.258  0.243  0.200  0.116  0.043  0.144 
 0.105  0.212  0.033  0.198 -0.136 -0.034 -0.112  0.371  0.061  0.038 -0.130 -0.118 
-0.152 -0.033 -0.252 -0.245 -0.229 -0.413 -0.220 -0.327 -0.205 -0.131 -0.248 -0.289 
-0.046 -0.148 -0.175 -0.198 -0.165 -0.034 -0.162 -0.201 -0.310 -0.292 -0.149 -0.317 
-0.272 -0.163 -0.142 -0.226 -0.151 -0.176 -0.246 -0.246 -0.255 -0.209 -0.260 -0.173 
-0.102 -0.269 -0.150 -0.163 -0.254 -0.225 -0.174 -0.176 -0.106 -0.255 -0.208 -0.196 
-0.231 -0.263 -0.178 -0.225 -0.244 -0.176 -0.122 -0.198 -0.258 -0.310 -0.392 -0.345 
-0.374 -0.356 -0.219 -0.337 -0.275 -0.121 -0.153 -0.142 -0.084 -0.060 -0.124 -0.149 
 0.025  0.059  0.066 -0.061 -0.118 -0.176 -0.122 -0.070 -0.108 -0.120 -0.133 -0.124 
-0.047  0.009  0.069 -0.013 -0.103 -0.134 -0.280 -0.181 -0.085 -0.116 -0.098  0.003 
-0.127 -0.122 -0.091 -0.272 -0.347 -0.342 -0.479 -0.322 -0.300 -0.295 -0.234 -0.265 
-0.183 -0.246 -0.250 -0.339 -0.416 -0.374 -0.411 -0.263 -0.220 -0.332 -0.347 -0.386 
-0.374 -0.327 -0.248 -0.375 -0.397 -0.338 -0.214 -0.321 -0.285 -0.224 -0.268 -0.202 
-0.098 -0.063  0.027 -0.002  0.103  0.015 -0.142 -0.047 -0.113 -0.041  0.056 -0.006 
 0.052  0.090  0.037  0.037 -0.012 -0.065  0.032 -0.102 -0.136 -0.070 -0.035  0.021 
-0.002  0.042  0.063  0.015 -0.021 -0.022 -0.012 -0.112 -0.071 -0.041 -0.043 -0.084 
-0.061 -0.078 -0.082 -0.119 -0.226 -0.149 -0.108 -0.124 -0.050 -0.056 -0.143  0.009 
-0.020  0.055  0.053  0.075  0.060 -0.024 -0.098 -0.028  0.005 -0.030 -0.044 -0.050 
-0.067 -0.054 -0.046 -0.116 -0.167 -0.030 -0.147 -0.088 -0.041 -0.081  0.015 -0.061 
-0.137 -0.093 -0.058 -0.092 -0.050 -0.058 -0.031 -0.005  0.001 -0.073 -0.131  0.003 
-0.061 -0.085 -0.124 -0.192 -0.310 -0.311 -0.296 -0.309 -0.314 -0.397 -0.405 -0.455 
-0.263 -0.128 -0.292 -0.234 -0.173 -0.105 -0.281 -0.080 -0.073 -0.133 -0.184 -0.123 
-0.092 -0.179 -0.146 -0.089 -0.188 -0.039 -0.102 -0.251 -0.168 -0.281 -0.146 -0.160 
-0.188 -0.223 -0.205 -0.155 -0.078 -0.245 -0.290 -0.211 -0.202 -0.120 -0.202 -0.253 
-0.228 -0.278 -0.250 -0.314 -0.403 -0.211 -0.140 -0.101 -0.128 -0.050 -0.021  0.025 
 0.137  0.173  0.166  0.136  0.117  0.059  0.055  0.043  0.013  0.081  0.114  0.103 
 0.172  0.154  0.098  0.072 -0.057 -0.057 -0.102 -0.152 -0.067 -0.035 -0.087 -0.105 
-0.104 -0.253 -0.174 -0.225 -0.259 -0.315 -0.137 -0.091 -0.092 -0.179 -0.276 -0.227 
-0.015  0.016 -0.046  0.008  0.097  0.135  0.088  0.146  0.183  0.141  0.189  0.460 
 0.371  0.275  0.308  0.221  0.173  0.166  0.118  0.080  0.043  0.062 -0.062 -0.123 
-0.128 -0.198 -0.159 -0.181 -0.098 -0.102 -0.017 -0.003 -0.129 -0.105 -0.140 -0.123 
-0.191 -0.170 -0.159 -0.121 -0.035 -0.054 -0.067 -0.119 -0.055 -0.255 -0.209 -0.269 
-0.319 -0.213 -0.223 -0.210 -0.248 -0.086 -0.095 -0.129 -0.112 -0.107  0.001  0.120 
 0.125  0.154  0.085  0.090  0.023  0.064  0.067  0.051  0.018  0.068  0.054  0.043 
 0.046  0.007  0.045 -0.076 -0.103 -0.093  0.056 -0.090 -0.048 -0.131 -0.047  0.005 
 0.096  0.030  0.010  0.093 -0.007  0.036  0.016  0.180  0.087  0.128  0.146  0.230 
 0.182  0.153  0.258  0.189  0.208  0.064  0.014  0.039  0.044  0.035  0.089  0.078 
 0.029 -0.011 -0.009  0.106  0.050 -0.043 -0.003  0.062  0.006 -0.029  0.010  0.143 
 0.135 -0.031 -0.044 -0.008  0.053 -0.035  0.003  0.053  0.102  0.063  0.119  0.190 
 0.365  0.415  0.327  0.314  0.332  0.262  0.191  0.216  0.219  0.119  0.103  0.157 
 0.164  0.187  0.141  0.083  0.079 -0.005  0.054  0.093  0.116  0.100  0.072  0.124 
 0.200  0.223  0.225  0.068  0.109 -0.025  0.080  0.120  0.047  0.090  0.057  0.171 
 0.137  0.193  0.182  0.124  0.104  0.131  0.080  0.064  0.110  0.097  0.041  0.147 
 0.225  0.203  0.222  0.323  0.211  0.265  0.369  0.278  0.306  0.358  0.408  0.317 
 0.444  0.403  0.420  0.255  0.229  0.150  0.063  0.185  0.138  0.202  0.008  0.012 
 0.092  0.135  0.133  0.101  0.063  0.078  0.102  0.158  0.170  0.173  0.160  0.205 
 0.185  0.210  0.245  0.266  0.236  0.157  0.196  0.187  0.040  0.242  0.238  0.195 
 0.197  0.251  0.265  0.272  0.309  0.305  0.199  0.144  0.145  0.086  0.059  0.090 
 0.163  0.227  0.209  0.249  0.175  0.169  0.034  0.057  0.089 -0.042 -0.059  0.038 
 0.258  0.166  0.243  0.294  0.208  0.114  0.114  0.124  0.094  0.122  0.178  0.118 
 0.193  0.094  0.145  0.138  0.174  0.099  0.038  0.078  0.131  0.158  0.284  0.321 
 0.254  0.263  0.262  0.194  0.244  0.248  0.350  0.284  0.269  0.193  0.291  0.206 
 0.157  0.267  0.345  0.243  0.250  0.239  0.202  0.263  0.205  0.219  0.199  0.219 
 0.193  0.199  0.219  0.183  0.217  0.319  0.302  0.344  0.502  0.457  0.506  0.603 
 0.523  0.608  0.651  0.566  0.592  0.560  0.622  0.548  0.355  0.345  0.316  0.265 
 0.268  0.279  0.400  0.199  0.223  0.270  0.253  0.199  0.251  0.134  0.037  0.082 
 0.137  0.221  0.198  0.271  0.102  0.162  0.059  0.226  0.213  0.209  0.151  0.172 
 0.257  0.306  0.378  0.341  0.303  0.302  0.301  0.362  0.313  0.226  0.237  0.240 
 0.347  0.302  0.453  0.433  0.406  0.296  0.350  0.306  0.305  0.374  0.274  0.337 
 0.389  0.408  0.374  0.358  0.324  0.378  0.295  0.288  0.338  0.311  0.334  0.311 
 0.327  0.378  0.342  0.347  0.155  0.216  0.183  0.294  0.283  0.336  0.283  0.293 
 0.369  0.358  0.414  0.374  0.342  0.328  0.316  0.380  0.256  0.285  0.211  0.226 
